Paran&aacute; | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2021],&Aacute;rea Territorial - km&sup2; [2022],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2020],Receitas realizadas - R$ (&times;1000) [2017],Despesas empenhadas - R$ (&times;1000) [2017],PIB per capita - R$ [2020],
Marumbi,4115507,marumbiense,ADHEMAR FRANCISCO REJANI,208.470,4699,22.54,97.1,0.721,21.28,19063.3749,14545.04407,18901.23,
Matel&acirc;ndia,4115606,matelandiense,MAXIMINO PIETROBON,639.746,18450,28.84,98.8,0.725,3.42,78061.38254,67476.60999,54720.40,
Matinhos,4115705,matinhense,JOS&Eacute; CARLOS DO ESPIRITO SANTO,117.899,39259,332.99,98.7,0.743,15.41,133385.50317,121568.23356,23357.36,
Mato Rico,4115739,mato-riquense,EDELIR DE JESUS RIBEIRO DA SILVA,394.533,3267,8.28,97.1,0.632,54.05,22448.28135,17729.92864,30568.43,
Mau&aacute; da Serra,4115754,mauaense da serra,HERMES WICTHOFF,108.324,9383,86.62,98.6,0.652,-,32436.63675,27700.93926,33050.32,
Medianeira,4115804,medianeirense,ANTONIO FRAN&Ccedil;A BENJAMIM,328.732,54369,165.39,98.7,0.763,13.85,159297.58977,143716.96502,44389.21,
Mercedes,4115853,mercedense,LAERTON WEBER,197.136,5931,30.09,99.6,0.740,-,33204.9214,30517.54926,44295.13,
Mirador,4115903,miradorense,FABIANO MARCOS DA SILVA TRAVAIN,221.708,2238,10.09,97.2,0.680,-,17090.60166,14118.68908,59251.11,
Miraselva,4116000,miraselvano,ROG&Eacute;RIO APARECIDO DA SILVA,90.294,1966,21.77,99.6,0.748,-,14141.09837,11105.70987,23792.51,
Missal,4116059,missalense,ADILTO LUIS FERRARI,324.397,11064,34.11,97.5,0.711,7.52,54189.81518,48388.48456,36201.03,
Moreira Sales,4116109,moreira-salense,RAFAEL BRITO DO PRADO,353.772,11175,31.59,98.3,0.675,16.13,38227.82319,32444.92382,24203.65,
Morretes,4116208,morretense,SEBASTIAO BRINDAROLLI JUNIOR,684.580,18309,26.74,96.6,0.686,4.55,51271.95367,44732.41383,22519.05,
Munhoz de Melo,4116307,munhozense,MARCONDES ARAUJO DA COSTA,137.018,3951,28.84,98.4,0.726,-,22213.15287,19906.0603,31988.35,
Nossa Senhora das Gra&ccedil;as,4116406,gracense,CLODOALDO APARECIDO RIGIERI,185.769,3669,19.75,97.1,0.709,-,16453.05885,12831.82563,23147.85,
Nova Alian&ccedil;a do Iva&iacute;,4116505,ivaiense,ULISSES DE SOUZA,131.272,1323,10.08,97.5,0.717,-,49.92759,9840.48069,29547.62,
Nova Am&eacute;rica da Colina,4116604,nova-americanense,SEBASTI&Atilde;O ROGATTI,129.476,3280,25.33,97.8,0.698,-,18085.36284,16510.11051,27833.90,
Nova Aurora,4116703,nova-aurorense,JOS&Eacute; APARECIDO DE PAULA E SOUZA,470.642,13765,29.25,95.8,0.733,13.7,47890.00978,41765.87261,72325.00,
Nova Cantu,4116802,nova-cantuense,AIRTON ANTONIO AGNOLIN,555.488,6790,12.22,96.8,0.658,10.75,24223.21238,20876.86002,60796.37,
Nova Esperan&ccedil;a,4116901,nova-esperancense,MOACIR OLIVATTI,401.587,26585,66.20,98.7,0.722,7.02,79861.27297,66246.23065,30716.79,
Nova Esperan&ccedil;a do Sudoeste,4116950,novaesperancense,JAIME DA SILVA STANG,208.472,5597,26.85,98.6,0.714,27.03,23377.9069,21677.53692,27732.96,
Nova F&aacute;tima,4117008,fatimense,ROBERTO CARLOS MESSIAS,283.423,7225,25.49,99.3,0.688,15.15,24663.21925,21469.92258,34594.62,
Nova Laranjeiras,4117057,nova laranjeirense,FABIO ROBERTO DOS SANTOS,1210.205,12074,9.98,95.5,0.642,16.95,36804.43915,32681.20697,22013.51,
Nova Londrina,4117107,nova-londrinense,OTAVIO HENRIQUE GRENDENE BONO,269.389,12923,47.97,98.6,0.758,-,40482.05286,36500.47469,30135.46,
Nova Ol&iacute;mpia,4117206,novaolimpiense,LUIZ LAZARO SORVOS,136.347,5833,42.78,98.8,0.710,14.93,23949.61078,21751.15971,16934.03,
Nova Santa B&aacute;rbara,4117214,b&aacute;rbaraense,CLAUDEMIR VALERIO,76.887,4184,54.42,97.6,0.680,40.82,17082.16973,15063.70159,21438.71,
Nova Santa Rosa,4117222,nova-santa-rosense,NORBERTO PINZ,204.665,8322,40.66,99.5,0.731,-,37622.68914,29499.38721,51770.23,
Nova Prata do Igua&ccedil;u,4117255,pratense,SERGIO FAUST,352.565,12699,36.02,97.9,0.716,7.46,54417.14579,44049.69363,36959.84,
Nova Tebas,4117271,nova-tebense,CLODOALDO FERNANDES DOS SANTOS,545.686,6848,12.55,97.5,0.651,11.63,27079.05443,23754.9971,29865.44,
Novo Itacolomi,4117297,itacolomiense,MOACIR ANDREOLLA,161.411,3125,19.36,97.9,0.710,47.62,20445.70997,14705.44985,29295.34,
Ortigueira,4117305,ortigueirense,ARY DE OLIVEIRA MATTOS,2429.520,24192,9.96,95.1,0.609,5.75,80217.04126,75449.0705,123835.00,
Ourizona,4117404,ourizonense,MANOEL RODRIGO AMADO,176.457,3187,18.06,96.9,0.720,-,20182.40734,16014.49816,43797.76,
Ouro Verde do Oeste,4117453,ouro-verdense,LUCIAN ALUISIO DIERINGS,293.042,6785,23.15,98.8,0.709,27.03,25096.64393,20476.70783,43889.34,
Pai&ccedil;andu,4117503,pai&ccedil;anduense,ISMAEL BATISTA,171.379,45962,268.19,97.2,0.716,11.13,93162.11297,85801.88702,23661.64,
Palmas,4117602,palmense,KOSMOS PANAYOTIS NICOLAOU,1557.903,48247,30.97,92.8,0.660,16.03,116315.80906,106307.78861,26502.74,
Palmeira,4117701,palmeirense,SERGIO LUIS BELICH,1470.072,33855,23.03,95.5,0.718,9.32,125473.13157,105541.0411,45249.65,
Palmital,4117800,palmitalense,VALDENEI DE SOUZA,817.647,13033,15.94,97,0.639,10.31,50416.17585,39523.83444,22602.34,
Palotina,4117909,palotinense,LUIZ ERNESTO DE GIACOMETTI,651.238,35011,53.76,99.4,0.768,9.45,142966.5598,119493.4871,83297.04,
Para&iacute;so do Norte,4118006,paraisense-do-norte,CARLOS ALBERTO VIZZOTTO,204.564,13245,64.75,97.7,0.746,31.58,36980.07935,35301.53244,26949.75,
Paranacity,4118105,paranacitense,WALDEMAR NAVES COCCO JUNIOR,348.631,9557,27.41,99,0.717,16.95,34058.90876,28259.08562,26551.83,
Paranagu&aacute;,4118204,parnanguara,MARCELO ELIAS ROQUE,822.838,145829,177.23,98,0.750,9.41,507004.55109,420733.90483,77282.41,
Paranapoema,4118303,paranapoemense,SIDNEI FRAZATTO,175.875,2398,13.63,98.5,0.709,-,17470.43807,14949.62586,23962.89,
Paranava&iacute;,4118402,paranavaiense,CARLOS HENRIQUE ROSSATO GOMES,1202.266,91950,76.48,98.7,0.763,9.23,243933.15842,203877.67581,30900.39,
Pato Bragado,4118451,pato bragadense,LEOMAR ROHDEN,135.600,5733,42.28,100,0.747,-,41615.83166,34289.60888,38503.57,
Pato Branco,4118501,pato-branquense,ROBSON CANTU,539.087,91836,170.35,98.7,0.782,5.94,289645.24042,271976.62946,49702.71,
Paula Freitas,4118600,paula-freitense,SEBASTIAO ALGACIR DALPRA,421.409,5666,13.45,98,0.717,36.36,22192.45681,17054.3647,60186.56,
Paulo Frontin,4118709,frontinense,JAMIL PECH,363.351,6343,17.46,99.4,0.708,15.15,24255.45041,19826.77809,51905.29,
Peabiru,4118808,peabiruense,JULIO CEZAR FRARE,468.594,13346,28.48,98,0.723,6.33,47358.64013,40945.41073,30355.93,
Perobal,4118857,perobalense,ALMIR DE ALMEIDA,409.050,7189,17.57,98.1,0.713,-,29244.16152,22807.05344,40365.41,
P&eacute;rola,4118907,perolense,VALDETE CARLOS OLIVEIRA GON&Ccedil;ALVES DA CUNHA,236.186,11878,50.29,99.4,0.700,6.54,48629.16663,45969.71183,35254.03,
P&eacute;rola d'Oeste,4119004,p&eacute;rolatense,EDSOM LUIZ BAGETTI,205.279,6221,30.31,99.1,0.726,-,22251.95833,18878.2716,34242.26,
Pi&ecirc;n,4119103,pienense,MAICON GROSSKOPF,254.792,13655,53.59,97.5,0.694,-,45208.53981,36953.55215,56101.06,
Pinhais,4119152,pinhaense,MARLY PAULINO FAGUNDES,60.869,127019,2086.76,97.2,0.751,10.53,425571.8963,342565.14906,47683.47,
Pinhal&atilde;o,4119202,pinhalense ou pinhal&atilde;oense,DIONISIO ARRAIS DE ALENCAR,220.625,6566,29.76,99.4,0.697,-,25504.39798,23056.71497,29747.08,
Pinhal de S&atilde;o Bento,4119251,pinhalense,PAULO FALCADE DE OLIVEIRA,97.463,2761,28.33,99.6,0.695,-,17153.34597,15663.99497,24880.30,
Pinh&atilde;o,4119301,pinh&atilde;oense,VALDECIR BIASEBETTI,2001.588,29886,14.93,96,0.654,14.71,151305.9101,91480.39712,48012.13,
Pira&iacute; do Sul,4119400,piraiense,HENRIQUE DE OLIVEIRA CARNEIRO,1345.417,23649,17.58,97.5,0.708,5.93,75050.1755,60151.77448,42122.50,
Piraquara,4119509,piraquarense,JOSIMAR APARECIDO KNUPP FROES,227.042,118730,522.94,96.5,0.700,6.97,232316.49476,189600.04113,12145.28,
Pitanga,4119608,pitanguense,MAICOL GEISON CALLEGARI RODRIGUES BARBOSA,1663.747,33567,20.18,99,0.702,10.64,93832.16007,80074.38374,36446.11,
Pitangueiras,4119657,pitangueirense,SAMUEL TEIXEIRA,123.229,3046,24.72,100,0.710,-,16477.70771,14965.86517,40157.76,
Planaltina do Paran&aacute;,4119707,planaltinense,CELSO MAGGIONI,356.192,4070,11.43,100,0.705,37.04,18839.19157,14331.77309,23188.96,
Planalto,4119806,planaltense,LUIZ CARLOS BONI,346.241,14374,41.51,99.8,0.706,20.98,42089.39208,34234.2775,28107.08,
Ponta Grossa,4119905,ponta-grossense,ELIZABETH SILVEIRA SCHMIDT,2054.732,358367,174.41,98.2,0.763,9.08,926888.98732,750895.54059,48615.15,
Pontal do Paran&aacute;,4119954,pontalense,RUDISNEY GIMENES FILHO,200.410,30425,151.81,97.4,0.738,3,105766.7514,81703.4435,21328.46,
Porecatu,4120002,porecatuense,F&Aacute;BIO LUIZ ANDRADE,291.663,11624,39.85,96.9,0.738,7.94,37524.56964,33063.43802,51348.62,
Porto Amazonas,4120101,porto-amazonense,ELIAS JOCID GOMES DA COSTA,186.581,4098,21.96,97.8,0.700,-,18436.23232,14448.7739,31832.81,
Porto Barreiro,4120150,porto barreirense,EMANOEL VANDERLEI VOLFF,361.020,3110,8.61,99.5,0.688,19.61,21677.98952,19036.66176,45819.67,
Porto Rico,4120200,porto-riquense,ALVARO DE FREITAS NETTO,217.676,3182,14.62,97.1,0.735,29.41,20286.56981,16800.38197,34293.45,
Porto Vit&oacute;ria,4120309,porto-vitoriense,MARISA DE F&Aacute;TIMA ILKIU DE SOUZA,213.013,3562,16.72,98,0.685,-,18757.99601,15309.32598,20352.09,
Prado Ferreira,4120333,prado ferreirense,MARIA EDNA DE ANDRADE,152.876,3709,24.26,97.8,0.710,52.63,18895.98306,16266.99224,47678.80,
Pranchita,4120358,pranchitano,ELOIR NELSON LANGE,226.140,5737,25.37,99.6,0.752,15.15,23661.89432,19031.44436,53888.24,
Presidente Castelo Branco,4120408,castelo-branquense,JOAO PERICLES MARTINATI,155.734,4336,27.84,99,0.713,39.22,19575.69375,15936.60944,26676.39,
Primeiro de Maio,4120507,primaiense,BRUNA DE OLIVEIRA CASANOVA,414.442,10082,24.33,97.2,0.701,-,35773.37522,31074.3485,33304.90,
Prudent&oacute;polis,4120606,prudentopolitano,OSNEI STADLER,2247.141,49393,21.98,97,0.676,7.89,141101.76527,116406.2235,27336.87,
Quarto Centen&aacute;rio,4120655,quarto centenariense,WILSON AKIO ABE,321.875,4201,13.05,98.3,0.710,-,24934.54112,21950.47844,76476.19,
Quatigu&aacute;,4120705,quatiguaense,ADELITA PARMEZAN DE MORAES,112.689,8099,71.87,99,0.714,-,28492.05438,22639.88945,26402.41,
Quatro Barras,4120804,quatro-barrense,LORENO BERNARDO TOLARDO,180.471,24191,134.04,97.1,0.742,3.42,97951.49925,77892.14351,66738.55,
Quatro Pontes,4120853,quatro pontense,JO&Atilde;O IN&Aacute;CIO LAUFER,114.393,4480,39.16,99.2,0.791,21.74,25315.75667,22552.01591,60917.54,
Quedas do Igua&ccedil;u,4120903,quedas-igua&ccedil;uense-,ELCIO JAIME DA LUZ,821.503,30738,37.42,97.1,0.681,22.08,84152.19385,69001.54805,37525.17,
Quer&ecirc;ncia do Norte,4121000,querenciano,ROZINEI APARECIDA RAGGIOTTO OLIVEIRA,914.763,10685,11.68,99.1,0.688,6.71,41828.1282,34107.04326,20924.97,
Quinta do Sol,4121109,quinta-solense,LEONARDO LAZZARETTI ROMERO,326.177,5001,15.33,96.1,0.715,17.54,24944.90042,20841.254,54095.46,
Quitandinha,4121208,quitandinhense,JOSE RIBEIRO DE MOURA,447.024,18398,41.16,98.4,0.680,9.39,57595.01717,44941.35773,23455.30,
Ramil&acirc;ndia,4121257,ramilandiense,EDSON DOS SANTOS,237.196,4221,17.80,97.8,0.630,16.95,19584.55801,16382.7075,21004.31,
Rancho Alegre,4121307,alegrense,FERNANDO CARLOS COIMBRA,167.646,3512,20.95,98.3,0.707,-,14338.7999,12474.24255,43078.86,
Rancho Alegre D'Oeste,4121356,rancho alegrense,ADAO ARISTEU CENIZ,241.386,2618,10.85,98.6,0.704,-,18243.9865,14460.10912,84957.35,
Realeza,4121406,realezense,PAULO CEZAR CASARIL,353.416,19247,54.46,97.4,0.722,4.83,55116.00104,46095.57583,40455.52,
Rebou&ccedil;as,4121505,reboucense,LUIZ EVERALDO ZAK,481.840,14514,30.12,98.3,0.672,5.38,41664.23655,35125.86284,30205.49,
Renascen&ccedil;a,4121604,renascenseano,IDALIR JO&Atilde;O ZANELLA,425.273,6841,16.09,97.7,0.733,-,30699.80018,22702.44618,50249.87,
Reserva,4121703,reservense,LUCAS MACHADO RIBEIRO,1635.535,24573,15.02,96.2,0.618,11.53,77396.35639,65223.19814,25340.76,
Reserva do Igua&ccedil;u,4121752,reservense do igua&ccedil;u,VITORIO ANTUNES DE PAULA,834.232,6553,7.86,98.3,0.648,9.8,49669.70105,26053.39297,29542.89,
Ribeir&atilde;o Claro,4121802,ribeir&atilde;o-clarense,JO&Atilde;O CARLOS BONATO,629.224,12364,19.65,98.2,0.716,12.35,44120.90076,37875.14433,43189.21,
Ribeir&atilde;o do Pinhal,4121901,ribeiro-pinhalense,DARTAGNAN CALIXTO FRAIZ,374.732,13060,34.85,98.5,0.701,24.24,33306.44214,28139.02566,24754.24,
Rio Azul,4122008,rio-azulense,LEANDRO JASINSKI,599.056,14025,23.41,96.2,0.687,30.12,51188.30827,42120.0225,43330.59,
Rio Bom,4122107,rio-bonense,MOIS&Eacute;S JOS&Eacute; DE ANDRADE,177.836,3197,17.98,100,0.729,-,15996.76328,13241.87811,29151.32,
Rio Bonito do Igua&ccedil;u,4122156,rio bonitense,SEZAR AUGUSTO BOVINO,681.406,13929,20.44,97.6,0.629,21.19,45437.55949,35662.16522,30762.64,
Rio Branco do Iva&iacute;,4122172,riobranquense,PEDRO TABORDA DESPLANCHES,376.109,3808,10.12,97.2,0.640,-,18032.12746,15988.32186,27482.15,
Rio Branco do Sul,4122206,rio-branquense,KARIME FAYAD,811.425,37558,46.29,93.9,0.679,1.73,98734.18976,85769.08043,31198.98,
Rio Negro,4122305,rio-negrense,JAMES KARSON VAL&Eacute;RIO,604.138,31324,51.85,98.2,0.760,5.95,106116.66773,85503.12393,34873.20,
Rol&acirc;ndia,4122404,rolandense,AILTON APARECIDO MAISTRO,459.024,71670,156.14,97.5,0.739,12.23,215692.6735,165168.43291,45767.68,
Roncador,4122503,roncadorense,VIVALDO LESSA MOREIRA,742.121,11251,15.16,98.7,0.681,6.06,49910.71951,34234.29979,55833.58,
Rondon,4122602,rondonense,ROBERTO APARECIDO CORREDATO,555.125,9097,16.39,97,0.713,8.7,33153.11714,27851.13874,34730.59,
Ros&aacute;rio do Iva&iacute;,4122651,rosariense,ILTON SHIGUEMI KURODA,377.470,5435,14.40,96.8,0.662,-,20029.87618,15601.92098,24389.34,
Sab&aacute;udia,4122701,sabaudiense,MOISES SOARES RIBEIRO,190.329,8822,46.35,98.6,0.740,-,31046.72779,24523.30188,84920.38,
Salgado Filho,4122800,salgadense,VOLMAR DUARTE,181.015,4075,22.51,98.3,0.700,-,20095.44354,16623.70535,33031.88,
Salto do Itarar&eacute;,4122909,saltense-do-itarar&eacute;,PAULO SERGIO FRAGOSO DA SILVA,200.520,5192,25.89,98.5,0.704,-,16529.05723,14805.10766,20778.51,
Salto do Lontra,4123006,salto-lontrense,FERNANDO ALBERTO CADORE,312.717,15223,48.68,96.5,0.718,5.32,45169.85628,37569.34534,31512.24,
Santa Am&eacute;lia,4123105,ameliense,ANTONIO CARLOS TAMAIS,78.045,3394,43.49,96.9,0.653,26.32,16309.26714,13358.09157,29472.35,
Santa Cec&iacute;lia do Pav&atilde;o,4123204,pavonense,EDIMAR APARECIDO PEREIRA DOS SANTOS,105.076,3365,32.02,97.7,0.723,29.41,16444.67984,13872.9317,53484.21,
Santa Cruz de Monte Castelo,4123303,monte-castelense,FRANCISCO ANTONIO BONI,442.013,8613,19.49,98.7,0.710,10.42,31909.1111,24817.76499,46430.57,
Santa F&eacute;,4123402,santa-feense,FERNANDO BRAMBILLA,276.241,11378,41.19,97.9,0.705,16.13,40052.84532,32390.81219,24910.30,
Santa Helena,4123501,santa-helenense,EVANDRO MIGUEL GRADE,754.701,25492,33.78,99.4,0.744,2.92,170494.37728,126426.3839,45165.71,
Santa In&ecirc;s,4123600,santa-ineense,BRUNO VIEIRA LUVISOTTO,156.935,1748,11.14,100,0.717,-,14576.63581,12176.3057,32624.41,
Santa Isabel do Iva&iacute;,4123709,santa-isabelense,FREONIZIO VALENTE,349.497,8912,25.50,100,0.720,39.6,28812.0345,22819.18841,28777.41,
Santa Izabel do Oeste,4123808,santa-izabelense,JEAN PIERR CATTO,321.182,14070,43.81,97.1,0.696,6.1,52947.8525,41803.09954,25739.62,
Santa L&uacute;cia,4123824,santaluciense,RENATO TONIDANDEL,126.813,3644,28.74,97.1,0.687,-,21696.66993,19673.06748,38472.89,
Santa Maria do Oeste,4123857,santa-mariense,OSCAR DELGADO,836.669,9934,11.87,95.5,0.609,9.43,31965.07577,25893.14707,21864.88,
Santa Mariana,4123907,santa-marianense,JOS&Eacute; MARCELO PIOVAN GUIMAR&Atilde;ES,427.193,11066,25.90,98.2,0.700,22.9,36332.75222,34619.37506,37833.99,
Santa M&ocirc;nica,4123956,moniquense,LUAN GUSTAVO FRAZATTO,259.957,3356,12.91,99.7,0.704,25.64,21845.64629,16522.43809,23849.99,
Santana do Itarar&eacute;,4124004,santanense,JOSE DE JESUZ IZAC,251.269,5514,21.94,97.5,0.687,-,19938.9134,17366.85614,27977.84,
Santa Tereza do Oeste,4124020,santa-terezense,ELIO MARCINIAK,326.190,13174,40.39,97.7,0.705,-,40131.26274,35284.35504,52206.36,
Santa Terezinha de Itaipu,4124053,itaipuense,KARLA FRANCIELI GALENDE,268.258,24262,90.44,99.6,0.738,25.08,85631.00619,69511.06018,24988.70,
Santo Ant&ocirc;nio da Platina,4124103,platinense,JOSE DA SILVA COELHO NETO,721.472,44369,61.50,96.2,0.718,6.72,108216.25894,92119.02687,28974.82,
Santo Ant&ocirc;nio do Caiu&aacute;,4124202,santo-antoniense,JOS&Eacute; GABRIEL GON&Ccedil;ALVES FACHIANO,219.068,2493,11.38,98,0.696,-,14957.631,11650.88131,20013.77,
Santo Ant&ocirc;nio do Para&iacute;so,4124301,santo-antoniense,DEVANIR MARTINELLI,167.014,2125,12.72,97.7,0.716,-,15963.18568,13025.54611,44168.40,
Santo Ant&ocirc;nio do Sudoeste,4124400,santo-antoniense,RICARDO ANTONIO ORTI&Ntilde;A,325.651,23673,72.69,96.6,0.671,3.88,63798.18728,56891.30691,28510.63,
Santo In&aacute;cio,4124509,santo-inaciense,GENY VIOLATTO,280.133,6181,22.06,99.3,0.739,11.11,27888.65199,22677.5003,93266.41,
S&atilde;o Carlos do Iva&iacute;,4124608,s&atilde;o-carlense,JOS&Eacute; LUIZ SANTOS,225.079,6587,29.27,98.2,0.682,-,28879.35003,25068.01968,54512.76,
S&atilde;o Jer&ocirc;nimo da Serra,4124707,jeronimense,VENICIUS DJALMA ROSA,823.774,10830,13.15,96.2,0.637,-,31164.04765,25830.96107,25647.45,
S&atilde;o Jo&atilde;o,4124806,s&atilde;o-joanense,CLOVIS MATEUS CUCCOLOTTO,388.059,11886,30.63,97.6,0.727,6.25,43804.52261,35968.61909,76843.74,
S&atilde;o Jo&atilde;o do Caiu&aacute;,4124905,caiuense,STEFAN TOME PAUKA,304.413,5586,18.35,95,0.664,13.7,19057.62125,15998.41928,23233.73,
S&atilde;o Jo&atilde;o do Iva&iacute;,4125001,s&atilde;o-joanense,CARLA SUZI EMERENCIANO,353.331,10667,30.19,98.7,0.693,17.54,37474.10736,29393.89143,32921.94,
S&atilde;o Jo&atilde;o do Triunfo,4125100,triunfense,ABIMAEL DO VALLE,720.407,13726,19.05,96.9,0.629,4.93,41574.81288,36127.52848,39668.72,
S&atilde;o Jorge d'Oeste,4125209,s&atilde;o-jorgense ou jorgense,LEILA APARECIDA DA ROCHA,379.545,9378,24.71,98.9,0.722,-,51126.19488,41882.76379,39223.86,
S&atilde;o Jorge do Iva&iacute;,4125308,s&atilde;o-jorgense,AGNALDO CARVALHO GUIMARAES,315.088,5168,16.40,98.4,0.743,-,26959.24204,23256.3725,64411.43,
S&atilde;o Jorge do Patroc&iacute;nio,4125357,patrocinense,JOSE CARLOS BARALDI,406.413,6504,16.00,97.2,0.676,11.36,40343.7184,29544.98331,34163.91,
S&atilde;o Jos&eacute; da Boa Vista,4125407,boa-vistense,JOS&Eacute; LAZARO FERRAZ,399.667,6040,15.11,99.2,0.671,30.77,23499.10719,21752.1652,30567.79,
S&atilde;o Jos&eacute; das Palmeiras,4125456,s&atilde;o-joseliense,NELTON BRUM,182.419,3870,21.21,99.5,0.713,17.86,17947.11514,14640.28458,25035.75,
S&atilde;o Jos&eacute; dos Pinhais,4125506,s&atilde;o-joseense,MARGARIDA MARIA SINGER,946.435,329222,347.85,97.4,0.758,9.19,1088031.38472,927029.43084,66783.40,
S&atilde;o Manoel do Paran&aacute;,4125555,s&atilde;o manoelense,AGNALDO TREVISAN,95.381,2138,22.42,97.8,0.725,-,20782.43149,16837.85645,28268.34,
S&atilde;o Mateus do Sul,4125605,s&atilde;o-mateuense,FERNANDA GARCIA SARDANHA,1341.714,42358,31.57,97.6,0.719,15.25,140758.93869,103354.8364,27970.02,
S&atilde;o Miguel do Igua&ccedil;u,4125704,s&atilde;o-miguelense,BOAVENTURA MANOEL JOAO MOTTA,851.917,29122,34.18,99,0.704,9.26,116421.18432,104152.89182,43742.18,
S&atilde;o Pedro do Igua&ccedil;u,4125753,S&atilde;o pedrense,JOS&Eacute; AROLDO MALVESTIO,308.324,5784,18.76,97.3,0.683,22.73,23006.61637,18568.07813,43490.41,
S&atilde;o Pedro do Iva&iacute;,4125803,ivaiense,MARIA REGINA DELLA ROSA MAGRI,322.692,8690,26.93,97.6,0.717,49.02,33555.62415,29018.40357,31200.61,
S&atilde;o Pedro do Paran&aacute;,4125902,s&atilde;o-pedrense,NEILA DE FATIMA LUIZAO FERNANDES,250.654,2661,10.62,100,0.704,33.33,20679.97631,16676.83922,37728.30,
S&atilde;o Sebasti&atilde;o da Amoreira,4126009,amoreirense,EXILAINE GASPAR,226.872,8063,35.54,99,0.715,-,25624.73857,20740.9024,27499.55,
S&atilde;o Tom&eacute;,4126108,s&atilde;o-tomeense,OCELIO CESAR FERREIRA LEITE,218.623,5232,23.93,98.7,0.725,-,29264.12453,27978.8575,27379.25,
Sapopema,4126207,sapopemense,PAULO MAXIMIANO DE SOUZA JUNIOR,677.609,6695,9.88,96.7,0.655,-,23854.10908,20416.97823,20155.77,
Sarandi,4126256,sarandiense,WALTER VOLPATO,103.501,118455,1144.48,96.3,0.695,10.78,217297.36995,177788.87404,18509.59,
Saudade do Igua&ccedil;u,4126272,saudadense,DARLEI TRENTO,152.084,6108,40.16,99,0.699,23.81,49523.56827,44499.06805,125803.78,
Seng&eacute;s,4126306,sengeano,NELSON FERREIRA RAMOS,1441.333,17270,11.98,97.7,0.663,22.42,57112.14103,46157.20937,28458.89,
Serran&oacute;polis do Igua&ccedil;u,4126355,serranopolitano,IVO ROBERTI,482.394,5007,10.38,100,0.762,21.74,29443.5712,25374.94629,54728.92,
Sertaneja,4126405,sertanejano,JAMISON DONIZETE DA SILVA,444.492,5616,12.63,99.6,0.725,-,30526.38201,26486.99311,66225.62,
Sertan&oacute;polis,4126504,sertanopolense,ANA RUTH SECCO,505.532,15930,31.51,97.1,0.723,12.27,62567.83107,56511.76848,54147.38,
Siqueira Campos,4126603,siqueirense,LUIZ HENRIQUE GERMANO,278.035,22811,82.04,97.5,0.704,6.43,61000.99279,51883.23567,27837.62,
Sulina,4126652,sulinense,PAULO HORN,170.759,3440,20.15,99.2,0.693,-,20098.25066,17344.18985,48474.72,
Tamarana,4126678,tamaranense,LUZIA HARUE SUZUKAWA,472.155,10707,22.68,94.4,0.621,-,39689.56157,33064.95218,76484.83,
Tamboara,4126702,tamboarense,ANTONIO CARLOS CAUNETO,193.346,4880,25.24,98.3,0.731,-,20204.16999,17119.3188,24829.88,
Tapejara,4126801,tapejarense,RODRIGO DE OLIVEIRA SOUZA KOIKE,591.399,15869,26.83,98.3,0.703,11.83,50743.61432,43030.17544,31789.72,
Tapira,4126900,tapirense,CLAUDIO SIDINEY DE LIMA,434.371,5745,13.23,99.2,0.697,-,25763.95988,22536.13642,24241.11,
Teixeira Soares,4127007,teixeira-soarense,LUCINEI CARLOS THOMAZ,902.793,9547,10.57,96.8,0.671,8,43229.69219,36435.25281,42109.11,
Tel&ecirc;maco Borba,4127106,tel&ecirc;maco-borbense,MARCIO ARTUR DE MATOS,1382.860,75042,54.27,98.4,0.734,9.62,260173.85717,205589.45144,52915.04,
Terra Boa,4127205,terra-bonense,EDMILSON PEDRO DE MOURA,320.850,17568,54.75,98.8,0.728,12.4,56658.3206,48482.36056,30710.28,
Terra Rica,4127304,terra-riquense,JULIO CESAR DA SILVA LEITE,700.599,14842,21.18,98.8,0.710,5.56,60844.79138,51237.93434,21235.64,
Terra Roxa,4127403,terra-roxense,IVAN REIS DA SILVA,800.807,18119,22.63,97.7,0.714,4.15,73384.75842,63316.9979,52052.69,
Tibagi,4127502,tibagiano,ARTUR RICARDO NOLTE,2977.933,19961,6.70,96.6,0.664,10.45,100971.26924,76061.2327,57452.86,
Tijucas do Sul,4127601,tijuquense / tijucano,JOS&Eacute; ALTAIR MOREIRA,671.889,17606,26.20,97.2,0.636,33.82,47904.56132,42981.7834,24601.21,
Toledo,4127700,toledano,LUIS ADALBERTO BETO LUNITTI PAGNUSSATT,1198.049,150470,125.60,98.8,0.768,7.59,538229.17825,437952.68102,47553.44,
Tomazina,4127809,tomazinense,FLAVIO XAVIER DE LIMA ZANROSSO,591.438,8426,14.25,98.4,0.699,25.32,26008.29575,20858.51625,33530.97,
