Bahia | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2021],&Aacute;rea Territorial - km&sup2; [2022],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2020],Receitas realizadas - R$ (&times;1000) [2017],Despesas empenhadas - R$ (&times;1000) [2017],PIB per capita - R$ [2020],
Porto Seguro,2925303,porto-segurense,JANIO NATAL ANDRADE BORGES,2285.734,167955,73.48,96.9,0.676,8.33,368506.50684,347219.64249,19675.49,
Potiragu&aacute;,2925402,potirag&uuml;ense,JORGE PORTO CHELES,1111.567,10274,9.24,97.6,0.625,18.87,23530.84157,24313.23835,14720.38,
Prado,2925501,pradense,GILVAN DA SILVA SANTOS,1692.100,35003,20.69,96.5,0.621,15.36,75966.13533,72797.68632,17319.23,
Presidente Dutra,2925600,presidutrense,ROBERTO CARLOS ALVES DE SOUZA,232.064,15130,65.20,96,0.614,6.71,33601.91732,31674.49637,7872.89,
Presidente J&acirc;nio Quadros,2925709,janio-quadrense,L&Eacute;LIO ALVES BRITO J&Uacute;NIOR,1208.549,12621,10.44,97,0.542,8.2,31640.87157,29266.96411,7907.83,
Presidente Tancredo Neves,2925758,tancredense,ANTONIO DOS SANTOS MENDES,441.820,27726,62.75,97.5,0.559,15.63,59094.48752,57887.52319,10718.63,
Queimadas,2925808,queimadense,ANDRE LUIZ ANDRADE,2011.060,25978,12.92,98,0.592,6.01,53166.18389,50355.01733,9742.79,
Quijingue,2925907,quijinguense,WELIGTON CAVALCANTE DE GOIS,1380.798,25272,18.30,98.4,0.544,26.58,57500.29169,56522.86641,7619.67,
Quixabeira,2925931,quixabeirense,REGINALDO SAMPAIO SILVA,366.387,9461,25.82,98.6,0.578,10.2,21339.6533,20414.3875,7684.19,
Rafael Jambeiro,2925956,jambeirense,CIBELE OLIVEIRA DE CARVALHO,1090.552,19662,18.03,96.3,0.564,18.78,52238.75297,51871.14847,14951.78,
Remanso,2926004,remansense,MARCOS CARVALHO PALMEIRA,4573.505,40586,8.87,96.3,0.579,17,82739.68547,81204.18515,10326.17,
Retirol&acirc;ndia,2926103,retirolandense,ALIVANALDO MARTINS DOS SANTOS,242.329,13651,56.33,98.5,0.636,5.71,30876.64528,28621.12602,9547.90,
Riach&atilde;o das Neves,2926202,riach&atilde;o-nevense,MIGUEL CRISOSTOMO BORGES NETO,5977.931,21642,3.62,95,0.578,36.79,68541.30732,59314.80186,60969.85,
Riach&atilde;o do Jacu&iacute;pe,2926301,jacuipense,JOSE CARLOS DE MATOS SOARES,1155.418,33386,28.90,98.3,0.628,7.83,60702.33541,56972.88543,10771.93,
Riacho de Santana,2926400,riachense,TITO EUGENIO CARDOSO DE CASTRO,3183.911,30711,9.65,96.8,0.615,14.75,65513.56574,61848.95812,8193.40,
Ribeira do Amparo,2926509,amparense,JOS&Eacute; GERMANO SOARES DE SANTANA,644.229,13841,21.48,98.8,0.512,16.95,34660.18203,34724.69003,12055.56,
Ribeira do Pombal,2926608,pombalense,ERIKSSON SANTOS SILVA,1252.144,54010,43.13,96.6,0.601,17.78,173551.92594,117666.81566,12187.85,
Ribeir&atilde;o do Largo,2926657,ribeirense,HERBERT GONCALVES DE OLIVEIRA,1363.700,9740,7.14,97.7,0.540,28.04,24982.04188,23149.93301,18578.93,
Rio de Contas,2926707,rio-contense,CRISTIANO CARDOSO DE AZEVEDO,1115.252,13184,11.82,97.9,0.605,29.2,25827.025,23415.36745,10983.64,
Rio do Ant&ocirc;nio,2926806,rio-antoniense,GERSON DE SOUZA RIBEIRO,777.903,13146,16.90,96.5,0.576,7.69,30557.81948,29599.654,7453.72,
Rio do Pires,2926905,rio-pirense,GILVANIO ANTONIO DOS SANTOS,656.223,10497,16.00,97.2,0.594,23.53,26607.98372,24741.16696,7965.20,
Rio Real,2927002,rio-realense,ANTONIO ALVES DOS SANTOS,739.775,35362,47.80,97.5,0.572,17.06,78792.40047,71832.15936,24013.41,
Rodelas,2927101,rodelense,EMANUEL RODRIGUES FERREIRA,2207.159,10308,4.67,96.5,0.632,10.87,24432.68379,22587.60732,11276.26,
Ruy Barbosa,2927200,rui-barbosense,LUIZ CLAUDIO MIRANDA PIRES,1991.772,28282,14.20,97.9,0.610,14.56,59165.40163,57077.5991,9998.70,
Salinas da Margarida,2927309,salinense,WILSON RIBEIRO PEDREIRA,150.569,14987,99.54,97.9,0.617,5.24,44971.28395,37930.26191,11754.79,
Salvador,2927408,soteropolitano / salvadorense,BRUNO SOARES REIS,693.442,2418005,3486.96,95.9,0.759,14.76,6270192.75488,5674145.3246,20417.14,
Santa B&aacute;rbara,2927507,barbarense,EDIFRANCIO DE JESUS OLIVEIRA,347.021,20952,60.38,99,0.583,13.04,37583.39303,32501.86867,7870.29,
Santa Br&iacute;gida,2927606,santa-brigidense,ELTON CARLOS MAGALH&Atilde;ES,934.461,14965,16.01,97.2,0.546,-,34667.39877,32418.79486,8517.85,
Santa Cruz Cabr&aacute;lia,2927705,santa-cruzense,AGNELO SILVA SANTOS JUNIOR,1462.942,29185,19.95,96.4,0.654,6.62,71484.51232,68729.12637,15384.92,
Santa Cruz da Vit&oacute;ria,2927804,santa-cruzense,MAUR&Iacute;CIO LOPES DOS SANTOS,284.083,4681,16.48,92,0.610,17.24,16683.53035,15486.18734,10786.83,
Santa In&ecirc;s,2927903,santinense,HERMESON NOVAES ELOI,379.270,10300,27.16,98.3,0.574,9.71,22554.33073,20594.3248,7016.57,
Santaluz,2928000,luzense,ARISM&Aacute;RIO BARBOSA J&Uacute;NIOR,1623.445,37834,23.30,97.5,0.598,9.45,77592.00435,64697.85998,11003.97,
Santa Luzia,2928059,santa-luziense,FERNANDO SCHUELER BRITO,824.473,13769,16.70,92.5,0.556,18.63,28764.38324,27676.4662,8819.79,
Santa Maria da Vit&oacute;ria,2928109,santa-mariense,ANT&Ocirc;NIO ELSON MARQUES DA SILVA,1984.910,38604,19.45,98.9,0.614,19.12,101656.45329,90264.38387,12643.84,
Santana,2928208,santanense,MARCO AUR&Eacute;LIO DOS SANTOS CARDOSO,1909.353,24755,12.97,99.7,0.608,16.56,54171.44763,54837.51766,10917.42,
Santan&oacute;polis,2928307,santanopolinense,GILSON CERQUEIRA ALMEIDA,222.686,8716,39.14,99,0.592,-,20897.81198,18969.22509,7242.36,
Santa Rita de C&aacute;ssia,2928406,santa-ritense,JOS&Eacute; BENEDITO ROCHA ARAG&Atilde;O,6030.491,27390,4.54,97.7,0.605,20.73,58258.18723,55366.9627,8935.28,
Santa Terezinha,2928505,santa-teresinhense,AGNALDO FIGUEIREDO ANDRADE,719.257,10441,14.52,97.5,0.587,27.03,25459.72435,24052.00805,7947.88,
Santo Amaro,2928604,santamarense,ALESSANDRA GOMES REIS E SILVA DO CARMO,494.502,56012,113.27,98.2,0.646,6.92,114539.48307,107860.31024,14435.27,
Santo Ant&ocirc;nio de Jesus,2928703,santo-antoniense,GENIVAL DEOLINO SOUZA,261.740,103055,393.73,97.4,0.700,18.94,182221.75889,171353.21998,21130.24,
Santo Est&ecirc;v&atilde;o,2928802,santo-estevense,ROGERIO DOS SANTOS COSTA,360.334,52274,145.07,97.7,0.626,14.11,94418.14181,88792.55053,13948.27,
S&atilde;o Desid&eacute;rio,2928901,s&atilde;o-desideriano,JOSE CARLOS DE CARVALHO,15156.712,32828,2.17,95.8,0.579,20.07,166861.62074,129262.22555,141048.44,
S&atilde;o Domingos,2928950,s&atilde;o-dominguense,ILARIO ANTONIO NETO RIOS CARNEIRO,289.963,8426,29.06,97.7,0.640,-,21735.55097,19438.57794,9761.25,
S&atilde;o F&eacute;lix,2929008,s&atilde;o-felista,ALEX SANDRO ALELUIA DE BRITO,103.226,11026,106.81,97.5,0.639,6.45,39947.67985,37104.00494,11098.79,
S&atilde;o F&eacute;lix do Coribe,2929057,s&atilde;o-felense,JUTAI EUDES RIBEIRO FERREIRA,1751.671,15194,8.67,97.6,0.639,4,64869.25188,46120.5886,13046.58,
S&atilde;o Felipe,2929107,s&atilde;o-felipense,ANTONIO JORGE MACEDO DA SILVA,222.407,20283,91.20,99.7,0.616,4.72,47299.53518,48588.87861,9566.89,
S&atilde;o Francisco do Conde,2929206,franciscano,ANT&Ocirc;NIO CARLOS VASCONCELOS CALMON,269.715,37732,139.90,97.9,0.674,17.76,594320.25533,504606.20595,296357.52,
S&atilde;o Gabriel,2929255,s&atilde;o-gabrielense,HIPOLITO RODRIGUES SILVA GOMES,1146.054,18600,16.23,97.1,0.592,13.45,40295.6358,39852.96965,7272.80,
S&atilde;o Gon&ccedil;alo dos Campos,2929305,s&atilde;o-gon&ccedil;alense,TARC&Iacute;SIO T&Ocirc;RRES PEDREIRA,294.768,39513,134.05,97.8,0.627,23.46,64912.3232,59850.33416,26095.17,
S&atilde;o Jos&eacute; da Vit&oacute;ria,2929354,s&atilde;o-joseense,JEOV&Aacute; NUNES DE SOUZA,127.925,5315,41.55,97.3,0.546,24.39,15903.68484,16539.19399,10166.93,
S&atilde;o Jos&eacute; do Jacu&iacute;pe,2929370,jacuipense,ALBERLAN PERIS MOREIRA DA CUNHA,362.365,10187,28.11,98.5,0.552,15.63,26913.33027,25494.22012,9427.34,
S&atilde;o Miguel das Matas,2929404,miguelense,VALDELINO DE JESUS SANTOS,230.906,10334,44.75,98.7,0.593,26.55,25565.10289,25065.10123,11884.10,
S&atilde;o Sebasti&atilde;o do Pass&eacute;,2929503,sebastianense,MARIA NILZA DA MATA SANTANA,536.678,40958,76.32,97.7,0.657,15.35,116098.86824,105426.28246,15512.17,
Sapea&ccedil;u,2929602,sapea&ccedil;uense,GEORGE VIEIRA GOIS,131.218,17963,136.89,98.1,0.614,4.76,43518.01008,38911.84172,9106.96,
S&aacute;tiro Dias,2929701,satirense,PEDRO RAIMUNDO SANTANA DA CRUZ,949.223,16008,16.86,97.2,0.527,23.26,43654.92041,43129.38307,13682.73,
Saubara,2929750,saubarense,MARCIA MENDES OLIVEIRA DE ARA&Uacute;JO,166.428,11438,68.73,98.4,0.617,22.39,34184.24461,34044.28037,11661.59,
Sa&uacute;de,2929800,saudense,AUCICLEI COSTA RODRIGUES,509.098,10478,20.58,97.1,0.549,18.35,25226.80183,23922.67712,7416.68,
Seabra,2929909,seabrense,F&Aacute;BIO MIRANDA DE OLIVEIRA,2402.170,46160,19.22,98.1,0.635,11.24,82574.68234,78997.02284,12464.77,
Sebasti&atilde;o Laranjeiras,2930006,sebastianense,PEDRO ANT&Ocirc;NIO PEREIRA MALHEIROS,1984.511,9360,4.72,96.7,0.615,12.2,27752.20597,25725.95897,8443.06,
Senhor do Bonfim,2930105,bonfinense,LA&Eacute;RCIO MUNIZ DE AZEVEDO JUNIOR,789.361,74490,94.37,98,0.666,13.86,129265.48335,125534.17838,11999.31,
Serra do Ramalho,2930154,serra-malhense,ELI CARLOS DOS ANJOS SANTOS,2340.684,34222,14.62,97.4,0.595,12.39,76450.31404,75809.26954,11389.01,
Sento S&eacute;,2930204,sento-seense,ANA LUIZA RODRIGUES DA SILVA PASSOS,11980.172,38158,3.19,97.5,0.585,12.02,87580.99159,86266.23456,24080.45,
Serra Dourada,2930303,serra-douradense,AUZENILDO SOUZA COSTA,1592.245,17066,10.72,98.8,0.608,13.89,40416.18724,39061.08153,10602.67,
Serra Preta,2930402,serra-pretense,FRANKLIN LEITE DA SILVA,595.297,17996,30.23,98.1,0.566,-,33869.67273,31869.8351,8428.86,
Serrinha,2930501,serrinhense,ADRIANO SILVA LIMA,583.314,80435,137.89,97.3,0.634,11.35,144189.16898,147655.41665,12446.33,
Serrol&acirc;ndia,2930600,serrolandense,GILDO MOTA BISPO,322.022,13335,41.41,98.8,0.590,-,31618.88273,27631.05684,7946.89,
Sim&otilde;es Filho,2930709,sim&otilde;es-filhense,DIOGENES TOLENTINO OLIVEIRA,201.528,114441,567.87,95.9,0.675,17.15,349440.53357,293260.79504,36500.46,
S&iacute;tio do Mato,2930758,s&iacute;tio-matense,CASSIO GUIMARAES CURSINO,1627.806,13408,8.24,98.8,0.564,21.05,31410.51677,34563.97647,9040.41,
S&iacute;tio do Quinto,2930766,s&iacute;tio-quintense,JAIR JESUS DOS SANTOS,684.089,14773,21.60,97.9,0.533,-,26219.16061,24007.72082,11313.06,
Sobradinho,2930774,sobradinhense,REGIS CLEIVYS SAMPAIO BETO,1355.972,25475,18.79,97.8,0.631,18.48,72002.69787,63784.69886,39154.65,
Souto Soares,2930808,souto-soarense,ANDRE LUIZ SAMPAIO CARDOSO,1026.634,17058,16.62,97.1,0.592,12.88,40234.22336,37842.78005,7701.77,
Tabocas do Brejo Velho,2930907,taboquense,FLAVIO DA SILVA CARVALHO,1437.189,11979,8.34,98.2,0.584,22.22,35722.00414,35255.64688,15762.49,
Tanha&ccedil;u,2931004,tanha&ccedil;uense,JO&Atilde;O FRANCISCO SANTOS,1277.514,21006,16.44,98.2,0.577,15.81,42554.93205,40478.16596,10801.41,
Tanque Novo,2931053,tanque-novense,PAULO RICARDO BONFIM CARNEIRO,729.516,17158,23.52,98.4,0.599,-,40900.81391,41575.13007,9848.69,
Tanquinho,2931103,tanquinhense,JOSE LUIZ DOS SANTOS REIS,243.839,7717,31.65,96,0.597,-,17522.9574,15218.87657,7342.65,
Tapero&aacute;,2931202,taperoense,CHRISTIANNE MARY PEREIRA GUIMARAES,454.081,18044,39.74,96.1,0.566,13.95,48031.26194,44891.12248,8887.28,
Tapiramut&aacute;,2931301,tapiramutaense,ROBERTO VENANCIO DOS SANTOS,714.691,15818,22.13,95,0.594,8.23,45398.93872,38265.41359,7292.23,
Teixeira de Freitas,2931350,teixeirense,MARCELO GUSM&Atilde;O PONTES BELITARDO,1165.622,145223,124.59,96.5,0.685,6.28,361818.24627,345935.36403,15722.59,
Teodoro Sampaio,2931400,teodorense,JOS&Eacute; ALVES DA CRUZ,244.613,7110,29.07,95.8,0.594,-,23195.67415,22179.94461,11964.17,
Teofil&acirc;ndia,2931509,teofilandense,HIGO MOURA MEDEIROS,351.892,21176,60.18,96.8,0.566,3.8,50290.6003,46803.75223,7689.09,
Teol&acirc;ndia,2931608,teolandense,MARIA BAITINGA DE SANTANA,289.782,15332,52.91,90.5,0.555,22.47,40679.24219,40219.95436,13357.02,
Terra Nova,2931707,terra-novense,EDER SAO PEDRO MENEZES,193.241,10798,55.88,96.7,0.578,9.26,27795.97022,25905.76664,11456.04,
Tremedal,2931806,tremedalense,JOS&Eacute; CARLOS VIEIRA BAHIA,2010.316,16296,8.11,96.6,0.528,-,39534.77221,38014.47651,7852.20,
Tucano,2931905,tucanense,RICARDO MAIA CHAVES DE SOUZA FILHO,2198.237,48738,22.17,98.2,0.579,7.05,97492.96396,91397.63151,9965.53,
Uau&aacute;,2932002,uauaense,MARCOS HENRIQUE LOBO ROSA,3060.116,24665,8.06,97.3,0.605,20.77,52559.46647,48746.72248,9371.11,
Uba&iacute;ra,2932101,ubairense,LUCIO PASSOS MONTEIRO,659.080,18626,28.26,97.8,0.582,10.05,43517.33611,42369.37072,12552.39,
Ubaitaba,2932200,ubaitabense,ASCLEP&Iacute;ADES DE ALMEIDA QUEIROZ,181.102,17610,97.24,95.8,0.611,19.61,39677.58554,42194.11566,12270.51,
Ubat&atilde;,2932309,ubatense,VINICIUS DO VALE DE SOUZA,177.643,16111,90.69,94.5,0.593,4.9,52434.3874,40963.19332,7763.75,
Uiba&iacute;,2932408,uibaiense,UBIRACI ROCHA LEVI,545.298,13432,24.63,97.7,0.617,-,30980.92676,28076.47374,7584.98,
Umburanas,2932457,umburanense,ROBERTO BRUNO SILVA,1775.633,13642,7.68,95.7,0.515,14.49,40813.85382,38764.13824,8172.13,
Una,2932507,unense,TIAGO BIRSCHNER,1126.733,18131,16.09,96.8,0.560,16.88,52969.14189,52684.98844,14181.23,
Urandi,2932606,urandiense,WARLEI OLIVEIRA DE SOUZA,902.402,15355,17.02,98.1,0.598,12.27,37548.73892,35237.85018,11711.21,
Uru&ccedil;uca,2932705,uru&ccedil;uquense,MOACYR BATISTA DE SOUZA LEITE J&Uacute;NIOR,510.098,21420,41.99,95.8,0.616,23.57,44499.32344,45256.47911,12735.70,
Utinga,2932804,utinguense,JOYUSON VIEIRA SANTOS,633.760,16277,25.68,96.9,0.590,-,39723.76228,37798.99072,9136.21,
Valen&ccedil;a,2932903,valenciano,JAIRO DE FREITAS BAPTISTA,1123.975,85655,76.21,97.1,0.623,16.78,161313.09484,154549.08034,16217.88,
Valente,2933000,valentense,UBALDINO AMARAL DE OLIVEIRA,394.877,24362,61.70,98.7,0.637,15.21,53524.236,48327.18347,8524.97,
V&aacute;rzea da Ro&ccedil;a,2933059,varzeano,DANILLO SANTOS SALES RIOS,468.407,13797,29.46,97.9,0.539,25,35390.50364,29896.54287,7466.61,
V&aacute;rzea do Po&ccedil;o,2933109,varzeapense,MANOEL CARNEIRO FILHO,206.478,8101,39.23,98.8,0.575,11.36,18750.01178,18332.30996,10636.93,
V&aacute;rzea Nova,2933158,v&aacute;rzea-novense,JOAO HEBERT ARAUJO DA SILVA,1225.892,13377,10.91,95.9,0.555,11.49,34410.65899,29221.4907,16480.26,
Varzedo,2933174,varzedense,ARIECILIO BAHIA DA SILVA,221.399,9913,44.77,97.9,0.586,10.1,21286.11036,18952.7776,13752.84,
Vera Cruz,2933208,vera-cruzense,MARCUS VINICIUS MARQUES GIL,297.537,42577,143.10,99.3,0.645,12.68,93296.97541,85706.23095,12471.31,
Vereda,2933257,veredense,MANRICK GREGORIO PRATES TEIXEIRA,782.159,6003,7.67,98.1,0.577,-,20048.80741,20101.87464,13704.37,
Vit&oacute;ria da Conquista,2933307,conquistense,ANA SHEILA LEMOS ANDRADE,3254.186,370868,113.97,96.8,0.678,10.24,637789.54234,605294.52538,20905.86,
Wagner,2933406,wagnense,ELTER SILVA BASTOS,522.370,9503,18.19,96.6,0.587,10.1,19836.47727,17875.65457,8587.78,
Wanderley,2933455,wanderleiense,FERNANDA SILVA S&Aacute; TELES,2920.579,12968,4.44,96.1,0.600,6.1,33377.36549,31038.25383,12281.00,
Wenceslau Guimar&atilde;es,2933505,wenceslau-guimar&atilde;ense,CARLOS ALBERTO LIOTERIO DOS SANTOS,655.057,24474,37.36,94.6,0.544,3.38,55976.0025,50962.53159,14012.95,
Xique-Xique,2933604,xiquexiquense,REINALDO TEIXEIRA BRAGA FILHO,5079.662,44757,8.81,96.9,0.585,11.68,103379.3268,102019.4013,8961.01,

<table class="fontes-container"><tr><th>Notas:</th></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: [população residente no município de 6 a 14 anos de idade matriculada no ensino regular/total de população residente no município de 6 a 14 anos de idade] x 100</td></tr><tr><th>Fontes:</th></tr><tr><td>Área Territorial: Área territorial brasileira 2022. Rio de Janeiro: IBGE, 2023</td></tr><tr><td>População residente: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Densidade demogr&aacute;fica: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: IBGE, Censo Demográfico 2010</td></tr><tr><td>IDHM <span>&Iacute;ndice de desenvolvimento humano municipal</span>: Programa das Nações Unidas para o Desenvolvimento - PNUD</td></tr><tr><td>Mortalidade infantil: Ministério da Saúde, Departamento de Informática do Sistema Único de Saúde - DATASUS 2017</td></tr><tr><td>Receitas realizadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>Despesas empenhadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>PIB per capita: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA</td></tr></table>
