Rio Grande do Sul | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2021],&Aacute;rea Territorial - km&sup2; [2022],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2020],Receitas realizadas - R$ (&times;1000) [2017],Despesas empenhadas - R$ (&times;1000) [2017],PIB per capita - R$ [2020],
Humait&aacute;,4309704,humaitaense,PAULO ANTONIO SCHWADE,135.010,4681,34.67,99,0.738,-,26800.76535,21490.22851,38921.21,
Ibarama,4309753,ibaramense,VALMOR NERI MATTANA,195.426,3732,19.10,97.7,0.652,-,17971.71811,16630.52541,18933.05,
Ibia&ccedil;&aacute;,4309803,ibia&ccedil;aense,ULISSES CECCHIN,348.778,4527,12.98,97.6,0.739,-,27178.79553,20966.36643,47921.54,
Ibiraiaras,4309902,ibiraiarense,DOUGLAS ROSSONI,292.160,6776,23.19,97.5,0.724,14.71,29828.83932,23723.32444,33201.55,
Ibirapuit&atilde;,4309951,ibirapuitanense,JOSE NICOLODI PROVENCI,307.164,3723,12.12,95.4,0.638,27.03,21103.76026,18158.48109,27740.07,
Ibirub&aacute;,4310009,ibirubense,ABEL GRAVE,607.185,21583,35.55,99,0.765,7.81,82619.92241,67083.45834,58951.67,
Igrejinha,4310108,igrejinhense,LEANDRO MARCIANO HORLLE,138.303,32808,237.22,97.3,0.721,3.7,129334.22167,105870.01605,45828.32,
Iju&iacute;,4310207,ijuiense,ANDREI COSSETIN SCZMANSKI,688.982,84726,122.97,98.9,0.781,12.05,367898.41579,322410.22183,52413.27,
Il&oacute;polis,4310306,ilopolitano,EDMAR PEDRO ROVADOSCHI,123.602,4157,33.63,95.7,0.730,-,19641.29449,14208.73328,30088.12,
Imb&eacute;,4310330,Imbeense,LUIS HENRIQUE VEDOVATO,39.766,26824,674.55,96.8,0.764,21.94,93697.3097,86666.62328,23785.26,
Imigrante,4310363,imigrantense,GERMANO STEVENS,71.716,3080,42.95,95.1,0.743,-,22621.7205,19340.55154,240070.40,
Independ&ecirc;ncia,4310405,independenciense,JO&Atilde;O ED&Eacute;CIO GRAEF,358.283,6427,17.94,98.9,0.693,-,27809.42103,23496.47184,53338.77,
Inhacor&aacute;,4310413,inhacorense,EVERALDO BUENO ROLIM,113.749,2014,17.71,98.8,0.673,-,14300.95417,13152.9439,32974.34,
Ip&ecirc;,4310439,ipeense,CASSIANO DE ZORZI CAON,599.032,5325,8.89,98.6,0.728,-,26439.35552,21629.96404,28787.99,
Ipiranga do Sul,4310462,ipiranguense,MARCO ANTONIO SANA,158.710,1720,10.84,100,0.791,-,15743.40398,13386.92969,54387.84,
Ira&iacute;,4310504,iraiense,ANTONIO VILSON BERNARDI,181.579,7482,41.21,98.4,0.691,-,21118.44517,17857.66024,28520.96,
Itaara,4310538,itaarense,SALETE DESCONZI - em exerc&iacute;cio,172.801,5572,32.25,99.1,0.760,-,18509.7824,16493.69247,35541.98,
Itacurubi,4310553,itacurubiense,GELSO DOS SANTOS SOARES,1120.874,2995,2.67,96.3,0.657,-,18074.02087,15199.27035,27650.74,
Itapuca,4310579,itapuquense,MARCOS JOSE SCORSATTO,184.673,1937,10.49,97.5,0.664,-,14448.83984,11837.66227,35546.53,
Itaqui,4310603,itaquiense,LEONARDO DICSON SANCHEZ BETIN,3406.606,35768,10.50,98.7,0.713,6.17,110187.86557,109059.94316,41910.13,
Itati,4310652,itatiense,FLORI WERB,205.060,2638,12.86,97.7,0.669,32.26,14779.51546,12529.42666,30207.96,
Itatiba do Sul,4310702,itatibense,VALDEMAR CIBULSKI,212.669,3208,15.08,99.2,0.681,-,20611.19147,16955.73773,21944.09,
Ivor&aacute;,4310751,ivorense,SAULO PICCININ,122.930,1929,15.69,97.1,0.724,-,13908.71148,11563.70323,19912.36,
Ivoti,4310801,ivotiense,MARTIN CESAR KALKMANN,63.092,22983,364.28,100,0.784,-,89287.14551,67632.30301,39652.57,
Jaboticaba,4310850,jaboticabense,LUIS CLOVES MOLINARI SILVA,127.589,3779,29.62,98.1,0.658,-,16265.17522,14312.81086,28257.78,
Jacuizinho,4310876,jacuizinhense,DINIZ JOS&Eacute; FERNANDES,339.399,2040,6.01,98.1,0.662,-,15167.50537,13466.82912,28262.97,
Jacutinga,4310900,jacutinguense,CARLOS ALBERTO BORDIN,178.009,3338,18.75,97.4,0.726,-,20329.5472,15444.49987,44432.51,
Jaguar&atilde;o,4311007,jaguarense,ROGERIO LEMOS CRUZ,2051.845,26603,12.97,97.1,0.707,9.26,87238.15698,72245.37863,28190.69,
Jaguari,4311106,jaguariense,ROBERTO CARLOS BOFF TURCHIELLO,675.314,10579,15.67,97,0.712,11.76,38963.78049,34087.80552,23695.13,
Jaquirana,4311122,jaquiranense,MARCOS FINGER PIRES,908.879,3690,4.06,96.1,0.614,-,20416.12266,16166.57638,20650.18,
Jari,4311130,jariense,OSNEI DOS SANTOS AZEREDO,853.080,3349,3.93,96,0.631,-,22238.51838,15751.16851,44436.01,
J&oacute;ia,4311155,joiense,ADRIANO MARANGON DE LIMA,1238.918,7184,5.80,96.6,0.686,14.49,42459.69052,32533.97325,50311.63,
J&uacute;lio de Castilhos,4311205,castilhense,BERNARDO QUATRIN DALLA CORTE,1929.544,18226,9.45,97.3,0.716,9.48,77913.77144,63239.13836,59390.43,
Lagoa Bonita do Sul,4311239,lagobonitense,LUIZ FRANCISCO FAGUNDES,109.758,2251,20.51,97.9,0.670,-,13940.65325,12121.71781,18419.90,
Lago&atilde;o,4311254,lagonense,CIRANO DE CAMARGO,387.486,5341,13.78,97,0.643,-,22550.25033,18523.42748,15755.45,
Lagoa dos Tr&ecirc;s Cantos,4311270,tr&ecirc;s-cantense,SERGIO ANTONIO LASCH,138.602,1738,12.54,100,0.789,41.67,17057.22066,12815.48272,46206.53,
Lagoa Vermelha,4311304,lagoense,GUSTAVO JOSE BONOTTO,1260.227,27659,21.95,97.5,0.738,13.33,76755.62441,79573.80007,40796.12,
Lajeado,4311403,lajeadense,MARCELO CAUMO,91.231,93646,1026.47,98,0.778,3.39,313426.42933,257293.54268,55219.55,
Lajeado do Bugre,4311429,lajeado-bugrense,RONALDO MACHADO DA SILVA,67.947,2601,38.28,96.8,0.613,-,13959.00491,11841.27899,19771.56,
Lavras do Sul,4311502,lavrense,S&Aacute;VIO JOHNSTON PRESTES,2600.969,7157,2.75,98.5,0.699,27.78,40036.16247,32066.32762,36219.58,
Liberato Salzano,4311601,salzanense,JULIANE PENSIN,245.627,4781,19.46,98.9,0.685,-,24815.8291,20209.89722,23602.72,
Lindolfo Collor,4311627,lindolfo-collorense,GASPAR BEHNE,33.351,6244,187.22,97.1,0.712,-,26316.3433,18835.38011,52008.94,
Linha Nova,4311643,linha-novense,HENRIQUE PETRY,63.502,1683,26.50,100,0.749,-,12244.82671,9721.99138,32328.34,
Machadinho,4311700,machadinhense,ALCIR GRISON,335.198,5735,17.11,98.5,0.692,-,22641.84126,20367.88179,34439.58,
Ma&ccedil;ambar&aacute;,4311718,ma&ccedil;ambarense,ADRIANE BORTOLASO SCHRAMM,1682.820,4425,2.63,99.3,0.684,-,26115.04942,17242.52362,72690.82,
Mampituba,4311734,mampitubense,PEDRO JUAREZ DA SILVA,156.653,3131,19.99,96.6,0.649,21.28,17104.60084,13934.41597,18024.08,
Manoel Viana,4311759,vianense,JORGE GUSTAVO COSTA MEDEIROS,1390.696,6801,4.89,99.2,0.655,-,24016.81615,20462.17218,38109.04,
Maquin&eacute;,4311775,maquinense,JO&Atilde;O MARCOS BASSANI DOS SANTOS,613.580,7418,12.09,94.6,0.682,11.63,25260.84595,21079.4165,23024.20,
Marat&aacute;,4311791,marataense,GISELE ADRIANA SCHNEIDER,82.063,2470,30.10,99,0.697,-,21083.682,17162.94568,28239.71,
Marau,4311809,marauense,IURA KURTZ,649.770,45126,69.45,94.5,0.774,8.85,134010.05629,120754.98208,49638.88,
Marcelino Ramos,4311908,marcelinense,VANNEI MAFISSONI,229.759,4320,18.80,98.2,0.724,-,21555.89208,18131.62087,33241.01,
Mariana Pimentel,4311981,marianense,LUIZ RENATO MILESKI GONCZOROSKI,338.450,3916,11.57,97.7,0.701,21.28,18283.12865,13110.20565,21091.77,
Mariano Moro,4312005,marianense,IRINEU FANTIN,98.727,1858,18.82,98.1,0.730,-,14891.98136,12052.72243,31302.24,
Marques de Souza,4312054,marques-souzense,FABIO ALEX MERTZ,125.714,3969,31.57,100,0.687,52.63,19305.85222,16099.86827,24726.15,
Mata,4312104,matense,ROGERIO KUHN,316.121,4698,14.86,97.9,0.656,-,20420.28628,16818.5502,23644.17,
Mato Castelhano,4312138,mato-castelhanense,ROG&Eacute;RIO AZEREDO FRAN&Ccedil;A,238.268,2553,10.71,100,0.727,-,15704.44874,13481.05083,43904.45,
Mato Leit&atilde;o,4312153,mato-leitoense,CARLOS ALBERTO BOHN,46.799,4859,103.83,100,0.746,-,26467.22556,19159.41995,32160.18,
Mato Queimado,4312179,matoqueimadense,JOAQUIM BOURSCHEIDT,114.653,1795,15.66,99.2,0.717,-,15489.1869,11880.36335,28749.04,
Maximiliano de Almeida,4312203,almeidense,EUCLIDES JOAO MUTERLLE,208.439,4191,20.11,99.1,0.699,-,18408.71269,16021.01359,26044.37,
Minas do Le&atilde;o,4312252,leonense,SILVIA MARIA LASEK NUNES,424.339,7505,17.69,97.9,0.681,11.9,28075.10307,24196.04405,24597.47,
Miragua&iacute;,4312302,miraguaiense,LUIS CARLOS HERRMANN,131.236,4427,33.73,99.1,0.725,-,17986.07966,15234.52696,29175.24,
Montauri,4312351,montauriense,JAIRO ROQUE ROSO,82.230,1499,18.23,100,0.764,-,14316.17921,11725.55702,41797.43,
Monte Alegre dos Campos,4312377,montealegrense,ONILTON JO&Atilde;O CAPELINI,549.455,3180,5.79,98.7,0.650,-,17584.74093,15816.37747,25720.61,
Monte Belo do Sul,4312385,monte-belense,ADENIR JOS&Eacute; DALL&Eacute;,69.726,2557,36.67,98.7,0.752,-,16461.32351,13294.87965,29383.90,
Montenegro,4312401,montenegrino,GUSTAVO ZANATTA,425.023,63624,149.70,97.4,0.755,13.29,258131.54,195508.36992,59429.74,
Morma&ccedil;o,4312427,mormacense,RODRIGO JACOBY TRINDADE,146.191,2756,18.85,97.8,0.714,-,17880.02324,14462.62239,26905.04,
Morrinhos do Sul,4312443,morrinhense,MARCOS VENICIOS EVALDT DA SILVEIRA,166.224,3071,18.48,100,0.711,-,17678.29501,13321.21072,20517.35,
Morro Redondo,4312450,morro-redondense,RUI VALDIR OTTO BRIZOLARA,244.645,6046,24.71,98.5,0.702,60,19904.52195,16214.47085,15720.46,
Morro Reuter,4312476,morroreutense,CARLA CRISTINE WITTMANN CHAMORRO,89.412,6029,67.43,96.7,0.743,-,24852.06711,20823.65518,32448.01,
Mostardas,4312500,mostardense,MOISES BATISTA PEDONE DE SOUZA,1977.442,12090,6.11,96.6,0.664,12.58,49719.90374,45534.67787,33271.31,
Mu&ccedil;um,4312609,mu&ccedil;unense,MATEUS GIOVANONI TROJAN,111.247,4601,41.36,97.2,0.746,-,20106.04068,18911.88723,57374.31,
Muitos Cap&otilde;es,4312617,caponense,RITA DE CASSIA CAMPOS PEREIRA,1193.230,2879,2.41,92.8,0.702,-,28872.71653,21478.39877,228470.49,
Muliterno,4312625,muliternense,ADAIR BARILLI,111.132,1721,15.49,95.2,0.689,-,13242.42187,11322.71748,28976.81,
N&atilde;o-Me-Toque,4312658,n&atilde;o-me-toquense,GILSON DOS SANTOS,361.689,17898,49.48,98.9,0.765,12.4,84979.23339,71619.38958,77209.15,
Nicolau Vergueiro,4312674,nicolau-vergueirense,GERALDO ANTONIO MUNIZ,154.995,1932,12.46,97.4,0.753,-,14204.1667,12883.16049,47950.62,
Nonoai,4312708,nonoaiense,ADRIANE PERIN DE OLIVEIRA,468.962,13719,29.25,96.2,0.702,10.1,44644.06732,36324.0106,35010.99,
Nova Alvorada,4312757,nova-alvoradense,EDILSON ANTONIO ROMANINI,148.861,3163,21.25,96.7,0.740,-,20925.98074,19202.96974,53537.24,
Nova Ara&ccedil;&aacute;,4312807,ara&ccedil;aense,ADEMIR DAL POZZO,75.514,4954,65.60,100,0.785,-,24418.16562,19414.08578,54639.45,
Nova Bassano,4312906,bassanense,IVALDO DALLA COSTA,211.611,9649,45.60,98.6,0.747,-,45308.78339,35890.77959,62209.22,
Nova Boa Vista,4312955,boa-vistense,DANIEL THALHEIMER,93.733,2042,21.79,98.5,0.768,-,17935.50718,13184.62815,64948.62,
Nova Br&eacute;scia,4313003,bresciense,ANGELO ANTONIO BARBIERI,102.994,3044,29.56,99.5,0.778,-,21320.86164,17322.92445,34319.66,
Nova Candel&aacute;ria,4313011,nova-candelariense,JORGE LADIR STEFFLER,97.579,3061,31.37,97.9,0.759,28.57,22379.93305,17038.49526,69866.48,
Nova Esperan&ccedil;a do Sul,4313037,nova-esperancense,IVORI ANT&Ocirc;NIO GUASSO J&Uacute;NIOR,191.000,4865,25.47,100,0.735,19.23,19727.39536,15730.27424,22773.34,
Nova Hartz,4313060,nova-hartense,FLAVIO EMILIO JOST,62.319,20088,322.34,95.6,0.689,13.16,60525.22002,49182.46036,32102.03,
Nova P&aacute;dua,4313086,paduense,DANRLEI PILATTI,102.643,2343,22.83,100,0.761,55.56,18059.43793,13340.75177,30826.79,
Nova Palma,4313102,nova-palmense,ANDRE LUIZ ROSSATO,314.613,5586,17.76,97.9,0.744,-,28572.97296,21452.74123,43599.51,
Nova Petr&oacute;polis,4313201,nova-petropolitano,JORGE DARLEI WOLF,290.164,23177,79.88,98.8,0.780,4,73973.93908,65588.3742,38372.44,
Nova Prata,4313300,nova-pratense,ALCIONE GRAZZIOTIN,259.941,25692,98.84,99.3,0.766,8.72,109933.27873,90217.18182,47856.02,
Nova Ramada,4313334,morador de nova rama,MARCUS JAIR BANDEIRA,255.264,2163,8.47,98.6,0.742,43.48,16810.57668,14245.05042,67719.31,
Nova Roma do Sul,4313359,nova-romense,DOUGLAS FAVERO PASUCH,149.767,3466,23.14,98.2,0.741,-,26300.31612,19027.69366,54073.53,
Nova Santa Rita,4313375,nova-santaritense,RODRIGO AMADEO BATTISTELLA,218.153,29024,133.04,97.5,0.718,18.47,126337.00574,96236.39046,64097.59,
Novo Cabrais,4313391,cabraisense,LEODEGAR RODRIGUES,192.998,3568,18.49,98.8,0.688,-,17171.70735,14617.85859,18885.52,
Novo Hamburgo,4313409,novo-hamburguense,FATIMA CRISTINA CAXINHAS DAUDT,222.536,227732,1023.35,97,0.747,9.23,923160.91883,892363.07468,37575.54,
Novo Machado,4313425,novo-machadense,ANTONIO LUIZ SAVELA,218.836,3198,14.61,97.6,0.663,-,20258.5381,15638.79453,45226.06,
Novo Tiradentes,4313441,tiradentense,LUIZ CARLOS BENEDETTE,75.428,2146,28.45,98.8,0.676,-,16991.01528,13073.26497,21722.63,
Novo Xingu,4313466,xinguense,JAIME EDSSON MARTINI,79.851,1646,20.61,99.5,0.767,-,13054.2639,11662.57672,33514.57,
Novo Barreiro,4313490,novo-barreirense,M&Aacute;RCIA RAQUEL RODRIGUES PRESOTTO,123.344,4272,34.63,99.2,0.706,-,19701.95887,16428.85227,23735.67,
Os&oacute;rio,4313508,osoriense,ROGER CAPUTI ARA&Uacute;JO,663.878,47400,71.40,97.1,0.751,9.55,188602.20125,169121.765,36529.85,
Paim Filho,4313607,paim-filhense,GENES JACINTO MOTERLE RIBEIRO,182.115,3629,19.93,98.7,0.706,-,16899.7029,16053.471,33478.25,
Palmares do Sul,4313656,palmarense,MAURICIO DA SILVA MUNIZ,949.201,12844,13.53,95.6,0.715,7.19,52680.63849,42667.14355,49913.22,
Palmeira das Miss&otilde;es,4313706,palmeirense,EVANDRO LUIS MASSING,1421.101,33216,23.37,98.3,0.737,8.42,121172.36905,99775.04254,44592.22,
Palmitinho,4313805,palmitense,CAETANO ALBARELLO,144.181,7839,54.37,98.7,0.720,-,23985.7454,21713.19067,33206.03,
Panambi,4313904,panambiense,DANIEL HINNAH,491.570,43515,88.52,99.1,0.761,3.45,160725.22664,123331.17262,47690.92,
Pantano Grande,4313953,pantanense,ALCIDES EMILIO PAGANOTTO,841.225,10212,12.14,98.4,0.661,-,39933.60793,31375.53849,39798.64,
Para&iacute;,4314001,paraiense,OSCAR DALL AGNOL,121.745,7194,59.09,96,0.773,11.49,32214.11974,26005.8526,40631.17,
Para&iacute;so do Sul,4314027,paraisense,ARTUR ARNILDO LUDWIG,337.534,6519,19.31,99.2,0.676,-,25119.61235,18573.90788,19673.82,
Pareci Novo,4314035,pareciense,PAULO ALEXANDRE BARTH,57.485,4319,75.13,97.7,0.749,-,24422.33397,19560.79772,28540.68,
Parob&eacute;,4314050,parobeense,DIEGO DAL PIVA DA LUZ,108.707,52058,478.88,96.6,0.704,9.26,141258.01332,125522.97002,21730.88,
Passa Sete,4314068,passasetense,MAUR&Iacute;CIO AFONSO RUOSO,304.266,3982,13.09,98.6,0.622,-,24975.84564,16691.94314,17179.02,
Passo do Sobrado,4314076,passo-sobradense,EDGAR THIESEN,265.133,6025,22.72,98.5,0.698,17.54,27529.85966,21687.51852,25486.29,
Passo Fundo,4314100,passo-fundense,PEDRO CEZAR DE ALMEIDA NETO,784.407,206224,262.90,97.3,0.776,8.28,586902.49489,488853.84966,49084.77,
Paulo Bento,4314134,paulobentense,GABRIEL JEVINSKI,149.669,2144,14.32,99.2,0.710,-,14103.80593,12506.57442,48829.17,
Paverama,4314159,paveramense,FABIANO MERENCE BRAND&Atilde;O,171.863,7978,46.42,98.8,0.683,-,27127.15729,22223.1252,23732.57,
Pedras Altas,4314175,pedras altense,LUIZ ALBERTO SOARES PERDOMO,1373.985,2061,1.50,94.1,0.640,-,21970.29637,17420.89623,73937.20,
Pedro Os&oacute;rio,4314209,pedro-osoriense,MOACIR OT&Iacute;LIO ALVES,603.757,7484,12.40,95.8,0.678,12.66,19654.37871,18482.16265,18913.34,
Peju&ccedil;ara,4314308,peju&ccedil;arense,FLAVIANA BRANDEMBURG BASSO,414.106,3745,9.04,100,0.741,-,27297.66795,22616.01313,63431.90,
Pelotas,4314407,pelotense,PAULA SCHILD MASCARENHAS,1608.780,325689,202.44,96.9,0.739,9.07,971193.1485,906719.09511,27671.06,
Picada Caf&eacute;,4314423,picadense,LUCIANO KLEIN,84.280,5351,63.49,99.3,0.758,-,25349.32906,22979.17295,52070.39,
Pinhal,4314456,pinhalense,LUIZ CARLOS PINTO RIBEIRO,68.222,2959,43.37,98.4,0.720,-,20455.13318,17193.10943,39687.46,
Pinhal da Serra,4314464,pinhalense,JOS&Eacute; ROBISON RODRIGUES DUARTE,438.110,2248,5.13,95.7,0.650,-,22970.92193,22080.85888,111781.67,
Pinhal Grande,4314472,pinhal-grandense,LUCAS MICHELON,478.110,3805,7.96,97.6,0.678,-,30382.86699,23215.43991,181298.37,
Pinheirinho do Vale,4314498,pinheirinhense,NELBO ALDAIR APPEL,105.385,4540,43.08,97.3,0.710,-,20459.15588,18631.29947,23413.80,
Pinheiro Machado,4314506,pinheirense,RONALDO COSTA MADRUGA,2249.176,11214,4.99,97.1,0.661,12.2,48905.90443,45734.59745,24955.31,
Pinto Bandeira,4314548,pinto bandeirense,HADAIR FERRARI,104.801,2723,25.98,-,-,29.41,14467.06749,11108.0264,21152.85,
Pirap&oacute;,4314555,pirapoense,AURI BRANDT KOCHHANN,293.723,2260,7.69,97.9,0.669,-,17905.29477,14141.19821,31926.69,
Piratini,4314605,piratinense,M&Aacute;RCIO MANETTI PORTO,3538.300,17502,4.95,97.2,0.658,20.55,56646.53814,47976.88898,24094.88,
Planalto,4314704,planaltense,CRISTIANO GNOATTO,228.552,10406,45.53,97.2,0.687,7.81,28002.30395,24449.52557,20766.71,
Po&ccedil;o das Antas,4314753,po&ccedil;oantense,V&Acirc;NIA BRACKMANN,67.618,2171,32.11,99.1,0.744,-,16406.04182,14422.34924,50506.40,
Pont&atilde;o,4314779,pontanense,VELTON VICENTE HAHN,502.709,3296,6.56,96.8,0.725,-,27746.14664,20610.48916,69963.88,
Ponte Preta,4314787,ponte-pretense,JOSIEL FERNANDO GRISELI,99.504,1575,15.83,100,0.725,-,13275.17101,12621.98025,40412.06,
Port&atilde;o,4314803,portanense,DELMAR HOFF,159.298,34072,213.89,96.2,0.713,5.39,101076.28477,77849.97084,34863.79,
Porto Alegre,4314902,porto-alegrense,SEBASTI&Atilde;O DE ARA&Uacute;JO MELO,495.390,1332570,2689.94,96.6,0.805,7.78,6432707.50645,6018787.33325,51116.72,
Porto Lucena,4315008,porto-lucenense,JAIR MIGU&Eacute;L WAGNER,250.876,4360,17.38,97.5,0.693,-,18865.5059,15171.32533,24795.13,
Porto Mau&aacute;,4315057,porto-mauense,LEOCIR WEISS,105.811,2142,20.24,100,0.698,-,16609.54222,13514.16247,29124.31,
Porto Vera Cruz,4315073,porto-vera-cruzense,JOS&Eacute; ANDRADE DE MATOS,114.284,1560,13.65,100,0.690,-,14782.76285,11208.93859,27349.06,
Porto Xavier,4315107,porto-xavierense,GILBERTO DOMINGOS MENIN,281.497,9938,35.30,99.5,0.723,15.75,34964.18352,28743.09505,18388.20,
Pouso Novo,4315131,pouso-novense,MOACIR LUIS SEVERGNINI,105.338,1739,16.51,96.6,0.715,-,13879.54663,11780.65695,31559.67,
Presidente Lucena,4315149,lucinense,GILMAR FUHR,49.628,3077,62.00,98.6,0.757,-,17376.93425,14205.84591,55013.46,
Progresso,4315156,progressense,PAULO GILBERTO SCHMITT,256.039,5340,20.86,99,0.683,20,22832.20324,20131.23025,21132.10,
Prot&aacute;sio Alves,4315172,prot&aacute;sio-alvense,ITAMAR ANTONIO GIRARDI,171.994,2025,11.77,98.1,0.733,-,15653.76819,12395.69503,35208.75,
Putinga,4315206,putinguense,PAULO SERGIO LIMA DOS SANTOS,216.159,3747,17.33,97.9,0.715,-,21130.19039,16192.1231,27263.21,
Quara&iacute;,4315305,quaraiense,JEFERSON DA SILVA PIRES,3139.995,23500,7.48,99.4,0.704,3.4,56380.14896,49859.72604,22091.93,
Quatro Irm&atilde;os,4315313,quatroirmanense,GIOVAN POGANSKI,268.971,1552,5.77,99.6,0.689,-,14900.2154,13110.28554,55687.37,
Quevedos,4315321,quevedense,NEUSA DOS SANTOS NICKEL,543.359,2507,4.61,96.4,0.665,-,19134.96845,15199.94135,60310.03,
Quinze de Novembro,4315354,quinze-novembrense,GUSTAVO PEUKERT STOLTE,223.072,3910,17.53,100,0.756,-,25348.84299,20229.11,40929.77,
Redentora,4315404,redentorense,MALBERK ANTOINE KUNST DULLIUS,303.705,9738,32.06,93.5,0.631,10.15,31559.83964,23904.78169,13723.28,
Relvado,4315453,relvadense,CARLOS LUIZ FRAPORTI,108.188,1796,16.60,98.2,0.731,-,14006.51812,11627.64682,29336.53,
Restinga S&ecirc;ca,4315503,restinguense,PAULO RICARDO SALERNO,968.620,14939,15.42,97.6,0.683,6.67,54621.88753,42293.25468,29697.83,
Rio dos &Iacute;ndios,4315552,riodinhense,FLAVIO GOLIN,235.854,2835,12.02,95.1,0.656,-,20732.23406,15571.32832,38262.66,
Rio Grande,4315602,rio-grandino,F&Aacute;BIO DE OLIVEIRA BRANCO,2682.867,191900,71.53,97.7,0.744,8.75,644061.4672,563818.86635,47045.23,
Rio Pardo,4315701,rio-pardense,ROG&Eacute;RIO LUIZ MONTEIRO,2051.112,34654,16.90,96.1,0.693,10.5,132982.82409,117970.46571,24106.44,
Riozinho,4315750,riozinhense,ALCEU MARCOS PRETTO,239.090,4473,18.71,96.5,0.661,41.67,22374.14447,16935.05131,27597.30,
Roca Sales,4315800,roca-salense,AMILTON FONTANA,208.108,10418,50.06,98.7,0.729,8.93,37649.02955,31424.99738,40983.01,
Rodeio Bonito,4315909,rodeiense,PAULO DUARTE,83.278,6654,79.90,99.3,0.732,-,24351.40313,21326.85854,35725.32,
Rolador,4315958,roladorense,JO&Atilde;O ALBERTO AQUINO GOMES,295.326,2291,7.76,98.5,0.689,-,17227.04731,13600.06608,41806.42,
Rolante,4316006,rolantense,PEDRO LUIZ RIPPEL,296.090,21253,71.78,96.9,0.688,11.07,68409.16907,55429.95657,28069.63,
Ronda Alta,4316105,ronda-altense,MARCOS MIGUEL BEUX,418.675,9777,23.35,94.6,0.724,-,38154.29441,30104.88655,33183.59,
Rondinha,4316204,rondinhense,ALDOMIR LUIZ CANTONI,252.454,4991,19.77,99.1,0.764,-,24925.57148,19522.66015,44125.36,
Roque Gonzales,4316303,roque-gonzalense,FERNANDO MATTES MACHRY,349.074,6576,18.84,97.8,0.688,-,30054.5942,24804.54915,49057.40,
Ros&aacute;rio do Sul,4316402,rosariense,VILMAR DE OLIVEIRA,4343.656,36630,8.43,96.5,0.699,4.65,98105.78981,88789.65069,24824.65,
Sagrada Fam&iacute;lia,4316428,sagradense,MARCOS DO NASCIMENTO SANTOS,77.889,2480,31.84,98.6,0.678,-,13979.16053,12838.27802,21164.04,
Saldanha Marinho,4316436,saldanhense,AD&Atilde;O JULCEMAR ALTMEYER,221.554,2575,11.62,100,0.762,-,21594.18768,17592.68212,52487.16,
Salto do Jacu&iacute;,4316451,salto-jacuiense,RONALDO OLIMPIO PEREIRA DE MORAES,507.698,10203,20.10,96.3,0.687,-,45260.1421,39403.69218,74468.59,
Salvador das Miss&otilde;es,4316477,salvadorense,VILSON JOS&Eacute; SCHONS,94.312,2877,30.51,100,0.753,-,23897.3244,17970.34715,49905.73,
Salvador do Sul,4316501,salvadorense,MARCO AURELIO ECKERT,99.156,6879,69.38,98.8,0.740,26.67,35144.11568,26192.67021,38730.88,
Sananduva,4316600,sananduvense,ANTUIR RICARDO PANSERA,504.438,16399,32.51,98.4,0.747,6.1,57316.57919,46193.54439,40797.02,
Santa B&aacute;rbara do Sul,4316709,santa-barbarense,M&Aacute;RIO ROBERTO UTZIG FILHO,975.799,8122,8.32,99.5,0.725,11.11,50459.83161,39578.03868,91502.62,
Santa Cec&iacute;lia do Sul,4316733,ceciliense,JO&Atilde;O SIRINEU PELISSARO,200.056,1674,8.37,99.1,0.725,-,14605.68112,11351.32934,49867.98,
Santa Clara do Sul,4316758,santa-clarense,PAULO CEZAR KOHLRAUSCH,86.442,6887,79.67,98.7,0.740,-,24697.06674,22464.798,40924.04,
Santa Cruz do Sul,4316808,santa-cruzense,HELENA HERMANY,733.898,133230,181.54,98.3,0.773,4.72,439345.34167,407139.77638,79888.73,
Santa Maria,4316907,santa-mariense,JORGE CLADISTONE POZZOBOM,1780.194,271633,152.59,98.1,0.784,7.61,706132.3621,626436.47232,30810.98,
Santa Maria do Herval,4316956,hervalense,MARA SUSANA SCHAUMLOEFFEL STOFFEL,140.437,6340,45.14,88.1,0.676,-,21783.4869,18332.26786,33706.67,
Santa Margarida do Sul,4316972,margaridense,OLMIRO RICARDO SALDANHA TEIXEIRA,955.299,2596,2.72,99,0.663,27.03,19713.57755,16044.51278,81723.79,
Santana da Boa Vista,4317004,santanense-da-boa-vista,GARLENO ALVES DA SILVA,1418.805,7024,4.95,98.5,0.633,-,30554.4213,23191.47182,17751.05,
Sant'Ana do Livramento,4317103,santanense,ANA LUIZA MOURA TAROUCO,6946.407,84421,12.15,97.6,0.727,13.38,224827.49483,251327.56546,30208.59,
Santa Rosa,4317202,santa-rosense,ANDERSON MANTEI,489.380,76963,157.27,98.6,0.769,7.08,306360.70395,272965.86102,42748.15,
